no,code,name,type,gu,gujuso,x,y,room,year,old,area,resident,ave_area,area,a1,a2,a3,a4,a5,a6,a7,a8,a9
1911,53007,0,다가구,구로구,구로구 가마산로20다길 14-9,37.4924643,126.8873874,10,1996-06-15,24,40,다가구,40,39.578,,,,,,,,,
1912,53007,해가온 제101동,다가구,구로구,구로구 부일로17길 78,37.4965007,126.8312236,10,1996-06-15,24,40,다가구,40,39.578,,,,,,,,,
1913,53007,해가온 제102동,다가구,구로구,구로구 부일로17길 78,37.4965007,126.8312236,10,1996-06-15,24,40,다가구,40,39.578,,,,,,,,,
1914,53007,해가온 제103동,다가구,구로구,구로구 부일로13길 62,37.4946238,126.8318854,10,1996-06-15,24,40,다가구,40,39.578,,,,,,,,,
1915,53008,아이빌 A동,다가구,금천구,금천구 탑골로3길 18,37.4531674,126.9136996,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1916,53008,아이빌 B동,다가구,금천구,금천구 탑골로3길 18,37.4531674,126.9136996,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1917,53009,미소홈타운1 제101동,다가구,노원구,노원구 동일로237다길 25,37.67544205,127.0528021,5,1997-10-08,23,46,다가구,46,46.452,,,,,,,,,
1918,53009,미소홈타운2 제102동,다가구,노원구,노원구 동일로237다길 25,37.67544205,127.0528021,5,1997-10-08,23,46,다가구,46,46.452,,,,,,,,,
1919,53011,라움팰리체,다가구,동대문구,동대문구 장한로24길30-9,37.57066422,127.0723137,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1920,53017,인화빌4 제가동,다가구,성북구,성북구 장위로21다길 59-23,37.6156933,127.0461525,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1921,53017,인화빌4 제나동,다가구,성북구,성북구 장위로21다길 59-23,37.6156933,127.0461525,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1922,53017,장위해마루3차,다가구,성북구,성북구 장위로21다길 45,37.6156933,127.0461525,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1923,53017,해마루빌4,다가구,성북구,성북구 장위로29길 14,37.6144557,127.0462249,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1924,53019,에코하임 2차,다가구,양천구,양천구 목동중앙본로2길 38-11,37.54037005,126.8712935,8,1993-10-14,27,32,다가구,32,32.42125,,,,,,,,,
1925,53005,하임,다가구,관악구,관악구 난곡로30길 23,37.4712989,126.9214894,7,1993-12-30,27,31,다가구,31,31.44142857,,,,,,,,,
1926,53008,휴먼에코빌4차 A동,다가구,금천구,금천구 독산로96길 27-6,37.4755398,126.9046585,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1927,53008,휴먼에코빌라4차 B동,다가구,금천구,금천구 독산로 96길 27-6,37.4755398,126.9046585,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1928,53011,삼화에코빌2차 A동,다가구,동대문구,동대문구 답십리로65길 114,37.5735125,127.0692837,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1929,53011,삼화에코빌2차 B동,다가구,동대문구,동대문구 답십리로65길 114,37.5735125,127.0692837,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1930,53011,더존에이스빌 가동,다가구,동대문구,동대문구 천호대로89길 51,37.5635776,127.0690038,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1931,53001,더존에이스빌 나동,다가구,동대문구,동대문구 천호대로89길 51,37.5635776,127.0690038,14,1991-07-30,29,32,다가구,32,32.20428571,,,,,,,,,
1932,53014,해담빌,다가구,서대문구,서대문구 홍제내2바길 7,37.585036,126.9375422,7,1997-07-09,23,51,유공자 가정,51,51.43285714,,,,,,,,,
1933,53023,다원빌,다가구,종로구,종로구 지봉로12길 11,37.5785087,127.0166241,10,1995-07-27,25,40,다가구,40,40.341,,,,,,,,,
1934,53002,천호에스하임,다가구,강동구,강동구 구천면로 29길 67,37.54373189,127.1310156,11,1992-11-25,28,46,다가구,46,45.59909091,,,,,,,,,
1935,53011,선아하우스 1동,다가구,동대문구,동대문구 장한로 10길 67,37.56492846,127.0708607,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1936,53011,선아하우스 2동,다가구,동대문구,동대문구 장한로 10길 67,37.56492846,127.0708607,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1937,53011,선아하우스 3동,다가구,동대문구,동대문구 장한로 10길 67,37.56492846,127.0708607,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1938,53017,마이리움 2차,다가구,성북구,성북구 화랑로 22가길 25,37.60810462,127.0522794,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1939,53017,마이리움 3차,다가구,성북구,성북구 화랑로 22가길 25,37.60810462,127.0522794,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1940,53017,스마트힐 A동,다가구,성북구,성북구 서경로 13길 19,37.6102074,127.0147419,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1941,53017,스마트힐 B동,다가구,성북구,성북구 서경로 13길 19,37.6102074,127.0147419,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1942,53022,구산야긴하이빌2,다가구,은평구,은평구 서오릉로21길 25-9,37.6139434,126.9069618,7,1994-12-13,26,47,1인 청년사업가,47,47.23142857,,,,,,,,,
1943,53002,리츠하우스,다가구,강동구,강동구 상암로 27길 38,37.54848495,127.1381987,11,1992-11-25,28,46,다가구,46,45.59909091,,,,,,,,,
1944,53002,도원휴먼빌,다가구,강동구,강동구 고덕로 20다길 4-19,37.55324422,127.1343768,11,1992-11-25,28,46,다가구,46,45.59909091,,,,,,,,,
1945,53007,비전빌,다가구,구로구,구로구 고척로 33길 44,37.50540559,126.8485334,10,1996-06-15,24,40,다가구,40,39.578,,,,,,,,,
1946,53008,하누리 가동,다가구,금천구,금천구 독산로 43가길 33,37.46048371,126.9027447,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1947,53008,하누리 나동,다가구,금천구,금천구 독산로 35가길 13,37.46034781,126.9030077,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1948,53008,신양그린빌,다가구,금천구,금천구 독산로 107길47,37.47766868,126.9014665,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1949,53008,스타힐스 A동,다가구,금천구,금천구 탑골로 67,37.451944,126.9138339,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1950,53008,스타힐스 B동,다가구,금천구,금천구 탑골로 67,37.451944,126.9138339,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1951,53011,삼화에코빌6차 101동,다가구,동대문구,동대문구 한천로26길 47-3,37.5703792,127.0683244,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1952,53011,삼화에코빌6차 102동,다가구,동대문구,동대문구 한천로26길 47-3,37.5703792,127.0683244,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1953,53011,삼화에코빌6차 103동,다가구,동대문구,동대문구 한천로26길 47-3,37.5703792,127.0683244,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1954,53011,삼화에코빌6차 104동,다가구,동대문구,동대문구 한천로26길 47-3,37.5703792,127.0683244,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1955,53011,서도휴빌2차 가동,다가구,동대문구,동대문구 천호대로83길 71-6,37.5643096,127.0656,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1956,53011,서도휴빌2차 나동,다가구,동대문구,동대문구 천호대로83길 71-6,37.5643096,127.0656,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1957,53011,서도휴빌2차 다동,다가구,동대문구,동대문구 천호대로83길 71-6,37.5643096,127.0656,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1958,53011,서도휴빌2차 라동,다가구,동대문구,동대문구 천호대로83길 71-6,37.5643096,127.0656,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1959,53011,담터하우스 가동,다가구,동대문구,동대문구 사가정로25가길 31,37.5811042,127.0713708,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1960,53011,담터하우스 나동,다가구,동대문구,동대문구 사가정로25가길 31,37.5811042,127.0713708,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1961,53017,창조인빌B 제1동,다가구,성북구,성북구 오패산로1길 55,37.6036662,127.0365392,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1962,53017,창조인빌B 제2동,다가구,성북구,성북구 오패산로1길 55,37.6036662,127.0365392,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1963,53017,창조인빌B 제3동,다가구,성북구,성북구 오패산로1길 55,37.6036662,127.0365392,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1964,53017,창조인빌A 제1동,다가구,성북구,성북구 오패산로1길 57,37.6036662,127.0365392,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1965,53017,창조인빌A 제2동,다가구,성북구,성북구 오패산로1길 57,37.6036662,127.0365392,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1966,53017,창조인빌A 제3동,다가구,성북구,성북구 오패산로1길 57,37.6036662,127.0365392,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1967,53017,현대빌,다가구,성북구,성북구 장위로21가길 33,37.6142028,127.0448563,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1968,53017,0,다가구,성북구,성북구 장위로11길 57,37.6175473,127.0443147,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1969,53017,마이라움4차,다가구,성북구,성북구 한천로80길 3-7,37.6126308,127.0637403,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1970,53022,0,다가구,은평구,은평구 연서로16길 32-1,37.6094799,126.918262,7,1994-12-13,26,47,1인 청년사업가,47,47.23142857,,,,,,,,,
1971,81301,,도시형생활주택,강남구,강남구 봉은산로29길 35,37.51060972,127.0333631,10,2013-06-26,7,16,도시형생활주택,16,16.2,,,,,,,,,
1972,81301,,도시형생활주택,강남구,강남구 개포로17길 9-10,37.4793022,127.0464708,10,2013-06-26,7,24.45,도시형생활주택,24,24.45,,,,,,,,,
1973,81301,,도시형생활주택,강남구,강남구 봉은산로29길 35,37.51060972,127.0333631,10,2013-06-26,7,16,도시형생활주택,16,16.2,,,,,,,,,
1974,81301,,도시형생활주택,강남구,강남구 개포로17길 9-12,37.4793022,127.0464708,10,2013-06-26,7,24.96,도시형생활주택,25,24.96,,,,,,,,,
1975,81304,,도시형생활주택,강서구,강서구 초원로13길 11,37.5686432,126.814118,29,2013-07-12,7,18,도시형생활주택,18,17.55,,,,,,,,,
1976,81304,,도시형생활주택,강서구,강서구 공항대로75길 47,37.5492535,126.8765038,29,2013-07-12,7,18,도시형생활주택,18,17.55,,,,,,,,,
1977,81304,,도시형생활주택,강서구,강서구 가로공원로 184-12,37.5368738,126.8357658,29,2013-07-12,7,18,도시형생활주택,18,17.55,,,,,,,,,
1978,81304,,도시형생활주택,강서구,강서구 등촌로13아길 60,37.537133,126.8571418,29,2013-07-12,7,18,도시형생활주택,18,17.55,,,,,,,,,
1979,81304,,도시형생활주택,강서구,강서구 곰달래로47길 109,37.5346836,126.8556101,29,2013-07-12,7,18,도시형생활주택,18,17.55,,,,,,,,,
1980,81305,,도시형생활주택,관악구,관악구 대학14길 77-6,37.4666486,126.9367506,12,2012-11-14,8,17,도시형생활주택,17,16.90583333,,,,,,,,,
1981,81305,,도시형생활주택,관악구,관악구 대학14길 77-16,37.4666486,126.9367506,12,2012-11-14,8,17,도시형생활주택,17,16.90583333,,,,,,,,,
1982,81308,,도시형생활주택,금천구,금천구 독산로47가길 38,37.4611071,126.9024942,16,2012-10-16,8,"24.84,38.97",홀몸어르신,32,25,38.97,,,,,,,,
1983,81308,,도시형생활주택,금천구,금천구 독산로56길 18-10,37.4638669,126.9043985,16,2012-10-16,8,"24.84,38.97",홀몸어르신,32,25,38.97,,,,,,,,
1984,81308,,도시형생활주택,금천구,금천구 문성로7길 5,37.4779234,126.9056859,16,2012-10-16,8,"24.84,38.97",홀몸어르신,32,25,38.97,,,,,,,,
1985,81308,,도시형생활주택,금천구,금천구 독산로24가길 16,37.4556669,126.9065602,16,2012-10-16,8,"24.84,38.97",홀몸어르신,32,25,38.97,,,,,,,,
1986,81312,,도시형생활주택,동작구,동작구 성대로12가길 38,37.495904,126.9381663,14,2015-06-19,5,33,홀몸어르신,33,33.10571429,,,,,,,,,
1987,81312,,도시형생활주택,동작구,동작구 국사봉8길 47,37.494799,126.9305878,14,2015-06-19,5,33,홀몸어르신,33,33.10571429,,,,,,,,,
1988,81308,,도시형생활주택,금천구,금천구 시흥대로145길 71,37.4742471,126.8951422,16,2012-10-16,8,30,홀몸어르신,30,30,,,,,,,,,
1989,81308,,도시형생활주택,금천구,금천구 시흥대로145길 69,37.4742471,126.8951422,16,2012-10-16,8,30,홀몸어르신,30,30,,,,,,,,,
1990,81308,,도시형생활주택,금천구,금천구 시흥대로145길 67,37.4742471,126.8951422,16,2012-10-16,8,30,홀몸어르신,30,30,,,,,,,,,
1991,81308,,도시형생활주택,금천구,금천구 시흥대로45길 10,37.4485012,126.9002343,16,2012-10-16,8,30,홀몸어르신,30,30,,,,,,,,,
1992,81308,,도시형생활주택,금천구,금천구 시흥대로45길 14,37.4485012,126.9002343,16,2012-10-16,8,30,홀몸어르신,30,30,,,,,,,,,
1993,81308,,도시형생활주택,금천구,금천구 시흥대로45길 14,37.4485012,126.9002343,16,2012-10-16,8,30,홀몸어르신,30,30,,,,,,,,,
1994,81312,,도시형생활주택,동작구,동작구 성대로 14길 77,37.49581456,126.9384959,14,2015-06-19,5,33,홀몸어르신,33,33.10571429,,,,,,,,,
1995,81308,,도시형생활주택,금천구,금천구 독산로96길 29-9,37.4755398,126.9046585,16,2012-10-16,8,30,홀몸어르신,30,30,,,,,,,,,
1996,81308,,도시형생활주택,금천구,금천구 독산로8길 20,37.448084,126.9068858,16,2012-10-16,8,26,홀몸어르신,26,26,,,,,,,,,
1997,81312,,도시형생활주택,동작구,동작구 여의대방로62길 22,37.513976,126.9281937,14,2015-06-19,5,33,홀몸어르신,33,33.10571429,,,,,,,,,
1998,81309,,도시형생활주택,노원구,노원구 초안산로2라길 3-11,37.6321433,127.0581182,28,2013-04-16,7,18,도시형생활주택,18,17.75857143,,,,,,,,,
1999,81309,,도시형생활주택,노원구,노원구 동일로182길 37-73,37.6232947,127.0746599,28,2013-04-16,7,18,도시형생활주택,18,17.75857143,,,,,,,,,
2000,81309,,도시형생활주택,노원구,노원구 초안산로2라길 3-5,37.6321433,127.0581182,28,2013-04-16,7,18,도시형생활주택,18,17.75857143,,,,,,,,,
2001,81309,,도시형생활주택,노원구,노원구 공릉로26길 28,37.6198352,127.0799446,28,2013-04-16,7,18,도시형생활주택,18,17.75857143,,,,,,,,,
2002,81309,,도시형생활주택,노원구,노원구 동일로242길 63-7,37.67583108,127.0588504,28,2013-04-16,7,18,도시형생활주택,18,17.75857143,,,,,,,,,
2003,81309,,도시형생활주택,노원구,노원구 공릉로58바길 29,37.6369794,127.0775848,28,2013-04-16,7,18,도시형생활주택,18,17.75857143,,,,,,,,,
2004,81309,,도시형생활주택,노원구,노원구 동일로 237바길 31-5,37.67539819,127.0513708,28,2013-04-16,7,18,도시형생활주택,18,17.75857143,,,,,,,,,
2005,81309,,도시형생활주택,노원구,노원구 공릉로58바길 21,37.6369794,127.0775848,28,2013-04-16,7,18,도시형생활주택,18,17.75857143,,,,,,,,,
2006,81309,,도시형생활주택,노원구,노원구 공릉로58바길 6,37.6369794,127.0775848,28,2013-04-16,7,18,도시형생활주택,18,17.75857143,,,,,,,,,
2007,81310,,도시형생활주택,도봉구,도봉구 우이천로16길 6,37.6384322,127.035358,8,2013-11-07,7,30,예술인,30,29.53,,,,,,,,,
2008,81310,,도시형생활주택,도봉구,도봉구 도당로15길 61-4,37.6661103,127.0366558,8,2013-11-07,7,30,예술인,30,29.53,,,,,,,,,
2009,81310,,도시형생활주택,도봉구,도봉구 도당로2길 30-6,37.6594389,127.0370818,8,2013-11-07,7,30,예술인,30,29.53,,,,,,,,,
2010,81310,,도시형생활주택,도봉구,도봉구 도봉로135길 49,37.6588229,127.0395283,8,2013-11-07,7,30,예술인,30,29.53,,,,,,,,,
2011,81309,,도시형생활주택,노원구,노원구 동일로187길 12-3,37.6244291,127.072375,28,2013-04-16,7,18,도시형생활주택,18,17.75857143,,,,,,,,,
2012,81310,,도시형생활주택,도봉구,도봉구 도봉로143길 44,37.6620043,127.0379922,8,2013-11-07,7,30,예술인,30,29.53,,,,,,,,,
2013,81306,,도시형생활주택,광진구,광진구 긴고랑로1길 79,37.56824736,127.0787894,25,2013-05-09,7,18,도시형생활주택,18,18.096,,,,,,,,,
2014,81306,,도시형생활주택,광진구,광진구 자양번영로3나길 31,37.5308138,127.0734922,25,2013-05-09,7,18,도시형생활주택,18,18.096,,,,,,,,,
2015,81306,,도시형생활주택,광진구,광진구 광나루로30나길 15,37.5435359,127.0826384,25,2013-05-09,7,18,도시형생활주택,18,18.096,,,,,,,,,
2016,81306,,도시형생활주택,광진구,광진구 뚝섬로49길 60,37.5325199,127.0792127,25,2013-05-09,7,18,도시형생활주택,18,18.096,,,,,,,,,
2017,81311,,도시형생활주택,동대문구,동대문구 천호대로93길 47,37.5619428,127.0692148,29,2014-09-16,6,25.74,도시형생활주택,26,25.74,,,,,,,,,
2018,81311,,도시형생활주택,동대문구,동대문구 천호대로93길 43,37.5619428,127.0692148,29,2014-09-16,6,25.74,도시형생활주택,26,25.74,,,,,,,,,
2019,81311,,도시형생활주택,동대문구,동대문구 망우로18가길 22,37.587284,127.0604609,29,2014-09-16,6,"17.12,22.75",도시형생활주택,20,17.12,22.75,,,,,,,,
2020,81311,,도시형생활주택,동대문구,동대문구 전농로20가길 6,37.5789333,127.0576011,29,2014-09-16,6,"22.95,26.08",도시형생활주택,25,22.95,26.08,,,,,,,,
2021,81311,,도시형생활주택,동대문구,동대문구 한천로6길 47,37.564027,127.0626549,29,2014-09-16,6,"20.21,34.66",도시형생활주택,27,20.21,34.66,,,,,,,,
2022,81311,,도시형생활주택,동대문구,동대문구 한천로6길 47-1,37.564027,127.0626549,29,2014-09-16,6,"19.46,33.3",도시형생활주택,26,19.46,33.3,,,,,,,,
2023,81311,,도시형생활주택,동대문구,동대문구 한천로2길 27-6,37.562972,127.0600174,29,2014-09-16,6,37,도시형생활주택,37,36.52,,,,,,,,,
2024,81311,,도시형생활주택,동대문구,동대문구 경동시장로9가길 21,37.5819427,127.0402377,29,2014-09-16,6,"23.68,28.2",도시형생활주택,26,24,28.2,,,,,,,,
2025,81325,,도시형생활주택,중랑구,중랑구 용마산로96길 55-21,37.5900362,127.0990185,29,2013-04-23,7,17,도시형생활주택,17,17.25862069,,,,,,,,,
2026,81325,,도시형생활주택,중랑구,중랑구 용마산로100길 49-27,37.5912042,127.1014383,29,2013-04-23,7,17,도시형생활주택,17,17.25862069,,,,,,,,,
2027,81325,,도시형생활주택,중랑구,중랑구 봉우재로12길 12-3,37.5899777,127.0771629,29,2013-04-23,7,17,도시형생활주택,17,17.25862069,,,,,,,,,
2028,81325,,도시형생활주택,중랑구,중랑구 겸재로61길 69,37.5922105,127.0947142,29,2013-04-23,7,17,도시형생활주택,17,17.25862069,,,,,,,,,
